REACTION	GENE ID	GENE SYMBOL	FRACTION
r2157	6579	SLCO1A2	0.5416666666666666
r2158	6579	SLCO1A2	0.5416666666666666
r2159	6579	SLCO1A2	0.5416666666666666
r2160	6579	SLCO1A2	0.5416666666666666
r2161	6579	SLCO1A2	0.5416666666666666
r2162	6579	SLCO1A2	0.5416666666666666
r2163	6579	SLCO1A2	0.5416666666666666
r2164	6579	SLCO1A2	0.5416666666666666
r2165	6579	SLCO1A2	0.5416666666666666
r2166	6579	SLCO1A2	0.5416666666666666
r2167	6579	SLCO1A2	0.5416666666666666
r2168	6579	SLCO1A2	0.5416666666666666
r2169	6579	SLCO1A2	0.5416666666666666
r2170	6579	SLCO1A2	0.5416666666666666
r2171	6579	SLCO1A2	0.5416666666666666
r2172	6579	SLCO1A2	0.5416666666666666
r2173	6579	SLCO1A2	0.5416666666666666
r2174	6579	SLCO1A2	0.5416666666666666
r2175	6579	SLCO1A2	0.5416666666666666
r2176	6579	SLCO1A2	0.5416666666666666
r2177	6579	SLCO1A2	0.5416666666666666
r2178	6579	SLCO1A2	0.5416666666666666
r2179	6579	SLCO1A2	0.5416666666666666
r2180	6579	SLCO1A2	0.5416666666666666
r2181	6579	SLCO1A2	0.5416666666666666
r2182	6579	SLCO1A2	0.5416666666666666
r2183	6579	SLCO1A2	0.5416666666666666
r2184	6579	SLCO1A2	0.5416666666666666
r2185	6579	SLCO1A2	0.5416666666666666
r2186	6579	SLCO1A2	0.5416666666666666
r2187	6579	SLCO1A2	0.5416666666666666
r2188	6579	SLCO1A2	0.5416666666666666
r2189	6579	SLCO1A2	0.5416666666666666
r2190	6579	SLCO1A2	0.5416666666666666
r2191	6579	SLCO1A2	0.5416666666666666
r2192	6579	SLCO1A2	0.5416666666666666
r2193	6579	SLCO1A2	0.5416666666666666
r2194	6579	SLCO1A2	0.5416666666666666
r2195	6579	SLCO1A2	0.5416666666666666
r2196	6579	SLCO1A2	0.5416666666666666
r2197	6579	SLCO1A2	0.5416666666666666
r2203	6579	SLCO1A2	0.5416666666666666
r2204	6579	SLCO1A2	0.5416666666666666
r2205	6579	SLCO1A2	0.5416666666666666
r2206	6579	SLCO1A2	0.5416666666666666
r2207	6579	SLCO1A2	0.5416666666666666
r2208	6579	SLCO1A2	0.5416666666666666
r2209	6579	SLCO1A2	0.5416666666666666
r2210	6579	SLCO1A2	0.5416666666666666
r2211	6579	SLCO1A2	0.5416666666666666
r2212	6579	SLCO1A2	0.5416666666666666
r2213	6579	SLCO1A2	0.5416666666666666
r2214	6579	SLCO1A2	0.5416666666666666
r2215	6579	SLCO1A2	0.5416666666666666
r2216	6579	SLCO1A2	0.5416666666666666
r2217	6579	SLCO1A2	0.5416666666666666
r2308	6579	SLCO1A2	0.5416666666666666
r2309	6579	SLCO1A2	0.5416666666666666
r2310	6579	SLCO1A2	0.5416666666666666
r2311	6579	SLCO1A2	0.5416666666666666
r2312	6579	SLCO1A2	0.5416666666666666
r2482	6579	SLCO1A2	0.5416666666666666
r2483	6579	SLCO1A2	0.5416666666666666
r2484	6579	SLCO1A2	0.5416666666666666
r2485	6579	SLCO1A2	0.5416666666666666
r2486	6579	SLCO1A2	0.5416666666666666
r2487	6579	SLCO1A2	0.5416666666666666
r2488	6579	SLCO1A2	0.5416666666666666
r2489	6579	SLCO1A2	0.5416666666666666
r2490	6579	SLCO1A2	0.5416666666666666
r2491	6579	SLCO1A2	0.5416666666666666
r2492	6579	SLCO1A2	0.5416666666666666
r2493	6579	SLCO1A2	0.5416666666666666
r2494	6579	SLCO1A2	0.5416666666666666
r2495	6579	SLCO1A2	0.5416666666666666
r2496	6579	SLCO1A2	0.5416666666666666
FOLOATPtc	6579	SLCO1A2	0.5416666666666666
PTVSTtu	6579	SLCO1A2	0.5416666666666666
RSVtu	6579	SLCO1A2	0.5416666666666666
HMR_9577	658	BMPR1B	1.0
NRPPHRtu	6580	SLC22A1	1.0
PROSTGE2t2	6580	SLC22A1	1.0
PROSTGF2t	6580	SLC22A1	1.0
SRTNtu	6580	SLC22A1	1.0
r2338	6580	SLC22A1	1.0
SPRMTDe	6580	SLC22A1	1.0
N8ASPMDte	6580	SLC22A1	1.0
TYMte	6580	SLC22A1	1.0
13DAMPPte	6580	SLC22A1	1.0
HMR_2603	6580	SLC22A1	1.0
HMR_2606	6580	SLC22A1	1.0
HMR_2609	6580	SLC22A1	1.0
HMR_2612	6580	SLC22A1	1.0
HMR_2616	6580	SLC22A1	1.0
HMR_2621	6580	SLC22A1	1.0
HMR_2624	6580	SLC22A1	1.0
HMR_2634	6580	SLC22A1	1.0
HMR_2644	6580	SLC22A1	1.0
HMR_2649	6580	SLC22A1	1.0
HMR_2652	6580	SLC22A1	1.0
HMR_2655	6580	SLC22A1	1.0
HMR_2661	6580	SLC22A1	1.0
HMR_2667	6580	SLC22A1	1.0
HMR_2670	6580	SLC22A1	1.0
HMR_2673	6580	SLC22A1	1.0
HMR_2676	6580	SLC22A1	1.0
HMR_2679	6580	SLC22A1	1.0
HMR_2682	6580	SLC22A1	1.0
HMR_2685	6580	SLC22A1	1.0
HMR_2688	6580	SLC22A1	1.0
HMR_2691	6580	SLC22A1	1.0
HMR_2695	6580	SLC22A1	1.0
HMR_2700	6580	SLC22A1	1.0
HMR_2703	6580	SLC22A1	1.0
HMR_2706	6580	SLC22A1	1.0
HMR_2709	6580	SLC22A1	1.0
HMR_2712	6580	SLC22A1	1.0
HMR_2715	6580	SLC22A1	1.0
HMR_2718	6580	SLC22A1	1.0
HMR_2722	6580	SLC22A1	1.0
HMR_2727	6580	SLC22A1	1.0
HMR_2731	6580	SLC22A1	1.0
HMR_2734	6580	SLC22A1	1.0
HMR_2737	6580	SLC22A1	1.0
HMR_2740	6580	SLC22A1	1.0
HMR_2744	6580	SLC22A1	1.0
HMR_2748	6580	SLC22A1	1.0
HMR_2753	6580	SLC22A1	1.0
HMR_2757	6580	SLC22A1	1.0
HMR_2760	6580	SLC22A1	1.0
HMR_2764	6580	SLC22A1	1.0
HMR_2769	6580	SLC22A1	1.0
HMR_2772	6580	SLC22A1	1.0
HMR_2775	6580	SLC22A1	1.0
HMR_9581	6580	SLC22A1	1.0
HMR_9583	6580	SLC22A1	1.0
DOPAtu	6581	SLC22A3	1.0
HISTAtu	6581	SLC22A3	1.0
NRPPHRtu	6581	SLC22A3	1.0
MHISTAte	6581	SLC22A3	1.0
TYMte	6581	SLC22A3	1.0
13DAMPPte	6581	SLC22A3	1.0
HMR_9581	6581	SLC22A3	1.0
CHOLtu	6582	SLC22A2	1.0
DEBRISOQUINEt	6582	SLC22A2	1.0
DOPAtu	6582	SLC22A2	1.0
HISTAtu	6582	SLC22A2	1.0
NRPPHRtu	6582	SLC22A2	1.0
PROSTGE2t2	6582	SLC22A2	1.0
PROSTGF2t	6582	SLC22A2	1.0
SRTNtu	6582	SLC22A2	1.0
AGRMte	6582	SLC22A2	1.0
CE4890te2	6582	SLC22A2	1.0
C09642te	6582	SLC22A2	1.0
TYMte	6582	SLC22A2	1.0
13DAMPPte	6582	SLC22A2	1.0
HMR_9583	6582	SLC22A2	1.0
CRNtHa	6583	SLC22A4	0.19999999999999998
HMR_2603	6583	SLC22A4	0.7142857142857143
HMR_2606	6583	SLC22A4	0.7142857142857143
HMR_2609	6583	SLC22A4	0.7142857142857143
HMR_2612	6583	SLC22A4	0.7142857142857143
HMR_2616	6583	SLC22A4	0.7142857142857143
HMR_2621	6583	SLC22A4	0.7142857142857143
HMR_2624	6583	SLC22A4	0.7142857142857143
HMR_2634	6583	SLC22A4	0.7142857142857143
HMR_2644	6583	SLC22A4	0.7142857142857143
HMR_2649	6583	SLC22A4	0.7142857142857143
HMR_2652	6583	SLC22A4	0.7142857142857143
HMR_2655	6583	SLC22A4	0.7142857142857143
HMR_2661	6583	SLC22A4	0.7142857142857143
HMR_2667	6583	SLC22A4	0.7142857142857143
HMR_2670	6583	SLC22A4	0.7142857142857143
HMR_2673	6583	SLC22A4	0.7142857142857143
HMR_2676	6583	SLC22A4	0.7142857142857143
HMR_2679	6583	SLC22A4	0.7142857142857143
HMR_2682	6583	SLC22A4	0.7142857142857143
HMR_2685	6583	SLC22A4	0.7142857142857143
HMR_2688	6583	SLC22A4	0.7142857142857143
HMR_2691	6583	SLC22A4	0.7142857142857143
HMR_2695	6583	SLC22A4	0.7142857142857143
HMR_2700	6583	SLC22A4	0.7142857142857143
HMR_2703	6583	SLC22A4	0.7142857142857143
HMR_2706	6583	SLC22A4	0.7142857142857143
HMR_2709	6583	SLC22A4	0.7142857142857143
HMR_2712	6583	SLC22A4	0.7142857142857143
HMR_2715	6583	SLC22A4	0.7142857142857143
HMR_2718	6583	SLC22A4	0.7142857142857143
HMR_2722	6583	SLC22A4	0.7142857142857143
HMR_2727	6583	SLC22A4	0.7142857142857143
HMR_2731	6583	SLC22A4	0.7142857142857143
HMR_2734	6583	SLC22A4	0.7142857142857143
HMR_2737	6583	SLC22A4	0.7142857142857143
HMR_2740	6583	SLC22A4	0.7142857142857143
HMR_2744	6583	SLC22A4	0.7142857142857143
HMR_2748	6583	SLC22A4	0.7142857142857143
HMR_2753	6583	SLC22A4	0.7142857142857143
HMR_2757	6583	SLC22A4	0.7142857142857143
HMR_2760	6583	SLC22A4	0.7142857142857143
HMR_2764	6583	SLC22A4	0.7142857142857143
HMR_2769	6583	SLC22A4	0.7142857142857143
HMR_2772	6583	SLC22A4	0.7142857142857143
HMR_2775	6583	SLC22A4	0.7142857142857143
CHOLtu	6584	SLC22A5	1.0
CRNt	6584	SLC22A5	1.0
CRNtuNa	6584	SLC22A5	1.0
DOPAtu	6584	SLC22A5	1.0
HISTAtu	6584	SLC22A5	1.0
LYSt4	6584	SLC22A5	1.0
METt4	6584	SLC22A5	1.0
ACRNte	6584	SLC22A5	1.0
PCRNte	6584	SLC22A5	1.0
LNELDCCRNte	6584	SLC22A5	1.0
ODECRNte	6584	SLC22A5	1.0
STCRNte	6584	SLC22A5	1.0
PMTCRNte	6584	SLC22A5	1.0
HDCECRNte	6584	SLC22A5	1.0
SELMETHte	6584	SLC22A5	1.0
HDD2CRNte2	6584	SLC22A5	1.0
HMR_2787	6584	SLC22A5	0.0
HMR_2789	6584	SLC22A5	0.0
HMR_2791	6584	SLC22A5	0.0
HMR_2793	6584	SLC22A5	0.0
HMR_2795	6584	SLC22A5	0.0
HMR_2797	6584	SLC22A5	0.0
HMR_2799	6584	SLC22A5	0.0
HMR_2805	6584	SLC22A5	0.0
HMR_2811	6584	SLC22A5	0.0
HMR_2813	6584	SLC22A5	0.0
HMR_2815	6584	SLC22A5	0.0
HMR_2817	6584	SLC22A5	0.0
HMR_2821	6584	SLC22A5	0.0
HMR_2823	6584	SLC22A5	0.0
HMR_2829	6584	SLC22A5	0.0
HMR_2831	6584	SLC22A5	0.0
HMR_2833	6584	SLC22A5	0.0
HMR_2835	6584	SLC22A5	0.0
HMR_2837	6584	SLC22A5	0.0
HMR_2839	6584	SLC22A5	0.0
HMR_2841	6584	SLC22A5	0.0
HMR_2843	6584	SLC22A5	0.0
HMR_2845	6584	SLC22A5	0.0
HMR_2847	6584	SLC22A5	0.0
HMR_2849	6584	SLC22A5	0.0
HMR_2851	6584	SLC22A5	0.0
HMR_2853	6584	SLC22A5	0.0
HMR_2855	6584	SLC22A5	0.0
HMR_2857	6584	SLC22A5	0.0
HMR_2861	6584	SLC22A5	0.0
HMR_2863	6584	SLC22A5	0.0
HMR_2865	6584	SLC22A5	0.0
HMR_2867	6584	SLC22A5	0.0
HMR_2869	6584	SLC22A5	0.0
HMR_2871	6584	SLC22A5	0.0
HMR_2873	6584	SLC22A5	0.0
HMR_2875	6584	SLC22A5	0.0
HMR_2878	6584	SLC22A5	0.0
HMR_2884	6584	SLC22A5	0.0
HMR_2888	6584	SLC22A5	0.0
HMR_2896	6584	SLC22A5	0.0
HMR_2898	6584	SLC22A5	0.0
HMR_2900	6584	SLC22A5	0.0
HMR_2902	6584	SLC22A5	0.0
HMR_2904	6584	SLC22A5	0.0
HMR_2907	6584	SLC22A5	0.0
HMR_2910	6584	SLC22A5	0.0
HMR_2913	6584	SLC22A5	0.0
HMR_2916	6584	SLC22A5	0.0
HMR_2919	6584	SLC22A5	0.0
HMR_2922	6584	SLC22A5	0.0
HMR_2925	6584	SLC22A5	0.0
HMR_2928	6584	SLC22A5	0.0
HMR_2931	6584	SLC22A5	0.0
HMR_9577	659	BMPR2	1.0
HMR_9491	6596	HLTF	1.0
HMR_9577	65975	STK33	1.0
HMR_9579	65975	STK33	1.0
ACS2	65985	AACS	0.7894736842105263
r0321	65985	AACS	0.21052631578947367
ACS	65985	AACS	0.7894736842105263
AACOAT	65985	AACS	0.7894736842105263
HMR_7617	660	BMX	1.0
P4504F121r	66002	CYP4F12	0.7777777777777778
P4504F122r	66002	CYP4F12	0.7777777777777778
P4504F123r	66002	CYP4F12	0.7777777777777778
RE2235R	66002	CYP4F12	0.7777777777777778
RE3013R	66002	CYP4F12	0.7777777777777778
RE3286R	66002	CYP4F12	0.7777777777777778
RE3287R	66002	CYP4F12	0.7777777777777778
RE3288R	66002	CYP4F12	0.7777777777777778
RE3289R	66002	CYP4F12	0.7777777777777778
RE3308R	66002	CYP4F12	0.7777777777777778
RE3310R	66002	CYP4F12	0.7777777777777778
RN0020R	66002	CYP4F12	0.7777777777777778
RN0027R	66002	CYP4F12	0.7777777777777778
RN0029R	66002	CYP4F12	0.7777777777777778
RN0030R	66002	CYP4F12	0.7777777777777778
RN0032R	66002	CYP4F12	0.7777777777777778
HMR_0931	66002	CYP4F12	0.05555555555555555
HMR_0932	66002	CYP4F12	0.05555555555555555
HMR_0933	66002	CYP4F12	0.05555555555555555
HMR_0935	66002	CYP4F12	0.05555555555555555
HMR_0936	66002	CYP4F12	0.05555555555555555
HMR_0937	66002	CYP4F12	0.05555555555555555
HMR_0938	66002	CYP4F12	0.05555555555555555
HMR_0939	66002	CYP4F12	0.05555555555555555
HMR_0940	66002	CYP4F12	0.05555555555555555
HMR_0942	66002	CYP4F12	0.05555555555555555
HMR_0946	66002	CYP4F12	0.05555555555555555
HMR_0950	66002	CYP4F12	0.05555555555555555
HMR_0954	66002	CYP4F12	0.05555555555555555
HMR_0991	66002	CYP4F12	0.05555555555555555
HMR_0992	66002	CYP4F12	0.05555555555555555
HMR_0993	66002	CYP4F12	0.05555555555555555
HMR_0994	66002	CYP4F12	0.05555555555555555
HMR_1150	66002	CYP4F12	0.16666666666666666
HMR_1154	66002	CYP4F12	0.16666666666666666
HMR_1156	66002	CYP4F12	0.0
HMR_2029	66002	CYP4F12	0.05555555555555555
HMR_2030	66002	CYP4F12	0.05555555555555555
HMR_2031	66002	CYP4F12	0.05555555555555555
HMR_2032	66002	CYP4F12	0.05555555555555555
HMR_2033	66002	CYP4F12	0.05555555555555555
HMR_2034	66002	CYP4F12	0.05555555555555555
HMR_2456	66002	CYP4F12	0.7777777777777778
HMR_2457	66002	CYP4F12	0.05555555555555555
HMR_2458	66002	CYP4F12	0.7777777777777778
HMR_1151	66002	CYP4F12	0.7777777777777778
HMR_1149	66002	CYP4F12	0.05555555555555555
FRUt1r	66035	SLC2A11	0.5
GLCt1r	66035	SLC2A11	0.5
HMR_0024	6604	SMARCD3	1.0
SMPD3l	6609	SMPD1	0.7246376811594203
HMR_0795	6609	SMPD1	0.27536231884057966
HMR_7161	661	POLR3D	1.0
SMPD4	6610	SMPD2	1.0
HMR_0795	6610	SMPD2	1.0
SPRMS	6611	SMS	1.0
SOAT11	6646	SOAT1	0.09615384615384615
SOAT11r	6646	SOAT1	0.9038461538461539
SOAT12	6646	SOAT1	0.09615384615384615
SOAT12r	6646	SOAT1	0.9038461538461539
r1164	6646	SOAT1	0.9038461538461539
r1165	6646	SOAT1	0.9038461538461539
r1166	6646	SOAT1	0.9038461538461539
r1167	6646	SOAT1	0.9038461538461539
r1168	6646	SOAT1	0.9038461538461539
r1169	6646	SOAT1	0.9038461538461539
r1170	6646	SOAT1	0.9038461538461539
r1171	6646	SOAT1	0.9038461538461539
CHOLESACATc	6646	SOAT1	0.09615384615384615
HMR_3625	6646	SOAT1	0.9038461538461539
HMR_3626	6646	SOAT1	0.9038461538461539
HMR_3627	6646	SOAT1	0.9038461538461539
HMR_3628	6646	SOAT1	0.9038461538461539
HMR_3629	6646	SOAT1	0.9038461538461539
HMR_3630	6646	SOAT1	0.9038461538461539
HMR_3631	6646	SOAT1	0.9038461538461539
HMR_3633	6646	SOAT1	0.9038461538461539
HMR_3635	6646	SOAT1	0.9038461538461539
HMR_3636	6646	SOAT1	0.9038461538461539
HMR_3637	6646	SOAT1	0.9038461538461539
HMR_3639	6646	SOAT1	0.9038461538461539
HMR_3640	6646	SOAT1	0.9038461538461539
HMR_3642	6646	SOAT1	0.9038461538461539
HMR_3643	6646	SOAT1	0.9038461538461539
HMR_3644	6646	SOAT1	0.9038461538461539
HMR_3645	6646	SOAT1	0.9038461538461539
HMR_3646	6646	SOAT1	0.9038461538461539
HMR_3647	6646	SOAT1	0.9038461538461539
HMR_3648	6646	SOAT1	0.9038461538461539
HMR_3649	6646	SOAT1	0.9038461538461539
HMR_3650	6646	SOAT1	0.9038461538461539
HMR_3651	6646	SOAT1	0.9038461538461539
HMR_3652	6646	SOAT1	0.9038461538461539
HMR_3653	6646	SOAT1	0.9038461538461539
HMR_3654	6646	SOAT1	0.9038461538461539
HMR_3655	6646	SOAT1	0.9038461538461539
HMR_3656	6646	SOAT1	0.9038461538461539
HMR_3657	6646	SOAT1	0.9038461538461539
HMR_3658	6646	SOAT1	0.9038461538461539
HMR_3659	6646	SOAT1	0.9038461538461539
HMR_3660	6646	SOAT1	0.9038461538461539
HMR_3662	6646	SOAT1	0.9038461538461539
HMR_3663	6646	SOAT1	0.9038461538461539
HMR_3664	6646	SOAT1	0.9038461538461539
HMR_3665	6646	SOAT1	0.9038461538461539
HMR_3666	6646	SOAT1	0.9038461538461539
HMR_3667	6646	SOAT1	0.9038461538461539
HMR_3668	6646	SOAT1	0.9038461538461539
HMR_3669	6646	SOAT1	0.9038461538461539
HMR_3670	6646	SOAT1	0.9038461538461539
HMR_3671	6646	SOAT1	0.9038461538461539
HMR_3672	6646	SOAT1	0.9038461538461539
HMR_3675	6646	SOAT1	0.9038461538461539
HMR_3677	6646	SOAT1	0.9038461538461539
HMR_3678	6646	SOAT1	0.9038461538461539
HMR_3679	6646	SOAT1	0.9038461538461539
HMR_3680	6646	SOAT1	0.9038461538461539
HMR_3681	6646	SOAT1	0.9038461538461539
HMR_3682	6646	SOAT1	0.9038461538461539
HMR_3683	6646	SOAT1	0.9038461538461539
SPODMn	6647	SOD1	0.3333333333333333
SPODMx	6647	SOD1	0.3333333333333333
SPODM	6647	SOD1	0.3333333333333333
SPODMm	6648	SOD2	1.0
SPODMe	6649	SOD3	1.0
SBTD_D2	6652	SORD	1.0
UAGDP	6675	UAP1	1.0
DPGase	669	BPGM	1.0
DPGM	669	BPGM	1.0
PGM	669	BPGM	1.0
SPR	6697	SPR	0.5111111111111111
SPRn	6697	SPR	0.48888888888888893
r0402	6697	SPR	0.5111111111111111
r0673	6697	SPR	0.5111111111111111
SQLEr	6713	SQLE	0.7241379310344827
HMR_1470	6713	SQLE	0.27586206896551724
HMR_7617	6714	SRC	1.0
SR5AR2r	6715	SRD5A1	0.9523809523809523
SR5ARr	6715	SRD5A1	0.9523809523809523
HMR_1976	6715	SRD5A1	0.047619047619047616
SR5AR2r	6716	SRD5A2	0.851063829787234
SR5ARr	6716	SRD5A2	0.851063829787234
HMR_1976	6716	SRD5A2	0.14893617021276595
AKR1D	6718	AKR1D1	1.0
AKR1D2	6718	AKR1D1	1.0
HMR_1740	6718	AKR1D1	1.0
HMR_1741	6718	AKR1D1	1.0
HMR_1768	6718	AKR1D1	1.0
HMR_1769	6718	AKR1D1	1.0
HMR_2014	6718	AKR1D1	1.0
HMR_0030	6720	SREBF1	0.5
SPRMS	6723	SRM	1.0
SPMS	6723	SRM	1.0
HMR_7617	6725	SRMS	1.0
HMR_9577	673	BRAF	1.0
HMR_9579	673	BRAF	1.0
HMR_9577	6732	SRPK1	1.0
HMR_9579	6732	SRPK1	1.0
HMR_9577	6733	SRPK2	1.0
HMR_9579	6733	SRPK2	1.0
HMR_3017	6748	SSR4	0.5
DHEASULT	6783	SULT1E1	1.0
ESTSULT	6783	SULT1E1	1.0
FAEL183	6785	ELOVL4	1.0
FAEL184	6785	ELOVL4	1.0
FAEL204	6785	ELOVL4	1.0
FAEL205	6785	ELOVL4	1.0
RE0565C	6785	ELOVL4	1.0
RE0569C	6785	ELOVL4	1.0
RE3103C	6785	ELOVL4	1.0
RE3110C	6785	ELOVL4	1.0
RE3120C	6785	ELOVL4	1.0
RE3124C	6785	ELOVL4	1.0
RE3148C	6785	ELOVL4	1.0
RE3151C	6785	ELOVL4	1.0
RE3161C	6785	ELOVL4	1.0
RE3165C	6785	ELOVL4	1.0
RE3170C	6785	ELOVL4	1.0
RE3174C	6785	ELOVL4	1.0
RE3224C	6785	ELOVL4	1.0
RE3225C	6785	ELOVL4	1.0
RE3226C	6785	ELOVL4	1.0
RE3241C	6785	ELOVL4	1.0
HMR_2190	6785	ELOVL4	1.0
HMR_2211	6785	ELOVL4	1.0
HMR_2215	6785	ELOVL4	1.0
HMR_2259	6785	ELOVL4	1.0
HMR_2263	6785	ELOVL4	1.0
HMR_2267	6785	ELOVL4	1.0
HMR_2332	6785	ELOVL4	1.0
HMR_2342	6785	ELOVL4	1.0
HMR_2347	6785	ELOVL4	1.0
HMR_2353	6785	ELOVL4	1.0
HMR_2361	6785	ELOVL4	1.0
HMR_2395	6785	ELOVL4	1.0
HMR_2433	6785	ELOVL4	1.0
HMR_2530	6785	ELOVL4	1.0
HMR_2540	6785	ELOVL4	1.0
HMR_9577	6787	NEK4	1.0
HMR_9579	6787	NEK4	1.0
HMR_9577	6788	STK3	1.0
HMR_9579	6788	STK3	1.0
HMR_9577	6789	STK4	1.0
HMR_9579	6789	STK4	1.0
HMR_9577	6790	AURKA	1.0
HMR_9579	6790	AURKA	1.0
HMR_9577	6792	CDKL5	1.0
HMR_9577	6793	STK10	1.0
HMR_9579	6793	STK10	1.0
HMR_9577	6794	STK11	1.0
HMR_9577	6795	AURKC	1.0
HMR_9579	6795	AURKC	1.0
4NPHSULT	6799	SULT1A2	1.0
DOPASULT	6799	SULT1A2	1.0
4NPHSULT	6817	SULT1A1	1.0
DOPASULT	6817	SULT1A1	1.0
ESTSULT	6817	SULT1A1	1.0
TRIODTHYSULT	6817	SULT1A1	1.0
TYMSULT	6817	SULT1A1	1.0
PCSF	6817	SULT1A1	1.0
INDSF	6817	SULT1A1	1.0
DOPASULT4	6817	SULT1A1	1.0
ACMPShc	6817	SULT1A1	1.0
2AMACSULT	6818	SULT1A3	1.0
4NPHSULT	6818	SULT1A3	1.0
5ADTSTSTERONESULT	6818	SULT1A3	1.0
CHSTEROLSULT	6818	SULT1A3	1.0
DHEASULT	6818	SULT1A3	1.0
DOPASULT	6818	SULT1A3	1.0
ESTSULT	6818	SULT1A3	1.0
NRPPHRSULT	6818	SULT1A3	1.0
PRGNLONESULT	6818	SULT1A3	1.0
TRIODTHYSULT	6818	SULT1A3	1.0
TSTSTERONESULT	6818	SULT1A3	1.0
TYMSULT	6818	SULT1A3	1.0
RE0912C	6818	SULT1A3	1.0
RE2718C	6818	SULT1A3	1.0
RE2722C	6818	SULT1A3	1.0
RE3009C	6818	SULT1A3	1.0
DOPASULT4	6818	SULT1A3	1.0
HMR_4549	6818	SULT1A3	1.0
HMR_6838	6818	SULT1A3	1.0
HMR_6844	6818	SULT1A3	1.0
HMR_6850	6818	SULT1A3	1.0
HMR_4549	6819	SULT1C2	1.0
HMR_6838	6819	SULT1C2	1.0
HMR_6844	6819	SULT1C2	1.0
HMR_6850	6819	SULT1C2	1.0
L_LACt2r	682	BSG	0.7428571428571429
CHSTEROLSULT	6820	SULT2B1	1.0
PRGNLONESULT	6820	SULT2B1	1.0
HMR_1962	6820	SULT2B1	1.0
SULFOX	6821	SUOX	0.7936507936507937
r0142	6821	SUOX	0.7936507936507937
5ADTSTSTERONESULT	6822	SULT2A1	0.676056338028169
DHEASULT	6822	SULT2A1	0.676056338028169
PRGNLONESULT	6822	SULT2A1	0.676056338028169
TSTSTERONESULT	6822	SULT2A1	0.676056338028169
HC02220c	6822	SULT2A1	0.676056338028169
HC02197c	6822	SULT2A1	0.676056338028169
HC02198c	6822	SULT2A1	0.676056338028169
HMR_0025	6822	SULT2A1	0.676056338028169
HMR_0030	6822	SULT2A1	0.676056338028169
HMR_7057	6822	SULT2A1	0.676056338028169
CASULT	6822	SULT2A1	0.676056338028169
DCASULT	6822	SULT2A1	0.676056338028169
GCASULT	6822	SULT2A1	0.676056338028169
GCDCASULT	6822	SULT2A1	0.676056338028169
GDCASULT	6822	SULT2A1	0.676056338028169
GUDCASULT	6822	SULT2A1	0.676056338028169
LCASULT	6822	SULT2A1	0.676056338028169
TCASULT	6822	SULT2A1	0.676056338028169
TCDCASULT	6822	SULT2A1	0.676056338028169
TDCASULT	6822	SULT2A1	0.676056338028169
TUDCASULT	6822	SULT2A1	0.676056338028169
UDCASULT	6822	SULT2A1	0.676056338028169
r1492	6833	ABCC8	0.7142857142857143
LYSMTF1n	6839	SUV39H1	0.7575757575757576
LYSMTF2n	6839	SUV39H1	0.7575757575757576
LYSMTF3n	6839	SUV39H1	0.7575757575757576
HMR_4241	6839	SUV39H1	0.7575757575757576
HMR_6975	6839	SUV39H1	0.24242424242424246
HMR_6976	6839	SUV39H1	0.24242424242424246
HMR_6977	6839	SUV39H1	0.24242424242424246
HMR_7617	6850	SYK	1.0
BTND1	686	BTD	0.020202020202020204
BTND1n	686	BTD	0.050505050505050504
BTNDe	686	BTD	0.5050505050505051
BTNDm	686	BTD	0.42424242424242425
HMR_9577	6872	TAF1	1.0
HMR_9579	6872	TAF1	1.0
HMR_9577	6885	MAP3K7	1.0
TALA	6888	TALDO1	1.0
HMR_5148	6897	TARS	1.0
PHETA1m	6898	TAT	0.3815789473684211
TYRTAm	6898	TAT	0.3815789473684211
TYRTA	6898	TAT	0.618421052631579
HMR_0024	6907	TBL1X	1.0
TXASr	6916	TBXAS1	1.0
HMR_9577	699	BUB1	1.0
HMR_9579	699	BUB1	1.0
TRPO2	6999	TDO2	1.0
Prx_c	7001	PRDX2	1.0
HMR_9577	701	BUB1B	1.0
HMR_9579	701	BUB1B	1.0
HMR_9577	7016	TESK1	1.0
r1105	7037	TFRC	1.0
HMR_9577	7046	TGFBR1	1.0
HMR_9496	7047	TGM4	1.0
HMR_9577	7048	TGFBR2	1.0
HMR_9496	7051	TGM1	1.0
HMR_9496	7052	TGM2	1.0
HMR_9496	7053	TGM3	1.0
TYR3MO2	7054	TH	1.0
HMR_6728	7054	TH	1.0
DURIK1	7083	TK1	1.0
TMDK1	7083	TK1	1.0
fdurd_fdump	7083	TK1	1.0
DURIK1	7084	TK2	0.20634920634920637
DURIK1m	7084	TK2	0.7936507936507937
TMDK1m	7084	TK2	0.7936507936507937
RE1530M	7084	TK2	0.7936507936507937
TMDK1	7084	TK2	0.20634920634920637
TKT1	7086	TKT	1.0
TKT2	7086	TKT	1.0
C14STRr	7108	TM7SF2	1.0
r0780	7108	TM7SF2	1.0
RE3134C	7108	TM7SF2	0.0
RE3134R	7108	TM7SF2	1.0
HMR_1540	7108	TM7SF2	0.0
HMR_1484	7108	TM7SF2	0.0
TRPHYDRO2	7166	TPH1	1.0
r0403	7166	TPH1	1.0
TPI	7167	TPI1	1.0
HMR_9504	7172	TPMT	1.0
IDHPOXOX2b	7173	TPO	0.8148148148148149
IDHPOXOX3	7173	TPO	0.8148148148148149
