METID	NAME	FORMULA	CHARGE	CHEBI	KEGG	PUBCHEM	HMDB	INCHI STRING	SMILE
dhbpt[e]	6,7-Dihydrobiopterin	C9H13N5O3	0		C00268	1879		InChI=1/C9H13N5O3/c1-3(15)6(16)4-2-11-7-5(12-4)8(17)14-9(10)13-7/h3-4,6,15-16H,2H2,1H3,(H3,10,11,13,14,17)	[H]OC([H])(C([H])([H])[H])C([H])(O[H])C1([H])N=C2C(=O)N=C(N=C2N([H])C1([H])[H])N([H])[H]
thbpt[e]	5,6,7,8-Tetrahydrobiopterin	C9H15N5O3	0	15372	C00272	1125		InChI=1/C9H15N5O3/c1-3(15)6(16)4-2-11-7-5(12-4)8(17)14-9(10)13-7/h3-4,6,12,15-16H,2H2,1H3,(H4,10,11,13,14,17)	[H]OC([H])(C([H])([H])[H])C([H])(O[H])C1([H])N([H])C2=C(N=C(N([H])[H])N([H])C2=O)N([H])C1([H])[H]
alaargcys[e]	Alanyl-Arginyl-Cysteine	C12H25N6O4S	1					InChI=1/C12H24N6O4S/c1-6(13)9(19)17-7(3-2-4-16-12(14)15)10(20)18-8(5-23)11(21)22/h6-8,23H,2-5,13H2,1H3,(H,17,19)(H,18,20)(H,21,22)(H4,14,15,16)/p+1	[H]SC([H])([H])C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(C([H])([H])[H])[N+]([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([O-])=O
alaarggly[e]	Alanyl-Arginyl-Glycine	C11H23N6O4	1					InChI=1/C11H22N6O4/c1-6(12)9(20)17-7(3-2-4-15-11(13)14)10(21)16-5-8(18)19/h6-7H,2-5,12H2,1H3,(H,16,21)(H,17,20)(H,18,19)(H4,13,14,15)/p+1	[H]N([H])C(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])(N([H])C(=O)C([H])(C([H])([H])[H])[N+]([H])([H])[H])C(=O)N([H])C([H])([H])C([O-])=O)=[N+]([H])[H]
alaasnleu[e]	Alanyl-Asparaginyl-Leucine	C13H24N4O5	0					InChI=1/C13H24N4O5/c1-6(2)4-9(13(21)22)17-12(20)8(5-10(15)18)16-11(19)7(3)14/h6-9H,4-5,14H2,1-3H3,(H2,15,18)(H,16,19)(H,17,20)(H,21,22)	[H]OC(=O)C([H])(N([H])C(=O)C([H])(N([H])C(=O)C([H])(N([H])[H])C([H])([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
alaglylys[e]	Alanyl-Glycyl-Lysine	C11H23N4O4	2					InChI=1S/C11H22N4O4/c1-7(13)10(17)14-6-9(16)15-8(11(18)19)4-2-3-5-12/h7-8H,2-6,12-13H2,1H3,(H,14,17)(H,15,16)(H,18,19)/t7-,8-/m0/s1	[H]OC(=O)[C@@]([H])(N([H])C(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H]
alahisala[e]	Alanyl-Histidyl-Alanine	C12H19N5O4	0					InChI=1S/C12H19N5O4/c1-6(13)10(18)17-9(3-8-4-14-5-15-8)11(19)16-7(2)12(20)21/h4-7,9H,3,13H2,1-2H3,(H,14,15)(H,16,19)(H,17,18)(H,20,21)/t6-,7-,9-/m0/s1	[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])N=C([H])N1[H])C([H])([H])[H]
alalysthr[e]	Alanyl-Lysine-Threonine	C13H27N4O5	1					InChI=1/C13H26N4O5/c1-7(15)11(19)16-9(5-3-4-6-14)12(20)17-10(8(2)18)13(21)22/h7-10,18H,3-6,14-15H2,1-2H3,(H,16,19)(H,17,20)(H,21,22)/p+1/t7-,8-,9+,10-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H]
argalaala[e]	Arginyl-Alanyl-Alanine	C12H25N6O4	1					InChI=1S/C12H24N6O4/c1-6(9(19)18-7(2)11(21)22)17-10(20)8(13)4-3-5-16-12(14)15/h6-8H,3-5,13H2,1-2H3,(H,17,20)(H,18,19)(H,21,22)(H4,14,15,16)/t6-,7-,8-/m0/s1	[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])C([H])([H])[H])C([H])([H])[H]
argalaphe[e]	Arginyl-Alanine-Phenylalanine	C18H29N6O4	1					InChI=1/C18H28N6O4/c1-11(23-16(26)13(19)8-5-9-22-18(20)21)15(25)24-14(17(27)28)10-12-6-3-2-4-7-12/h2-4,6-7,11,13-14H,5,8-10,19H2,1H3,(H,23,26)(H,24,25)(H,27,28)(H4,20,21,22)/p+1/t11-,13+,14+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]
argalathr[e]	Arginyl-Alanyl-Threonine	C13H27N6O5	1					InChI=1/C13H26N6O5/c1-6(10(21)19-9(7(2)20)12(23)24)18-11(22)8(14)4-3-5-17-13(15)16/h6-9,20H,3-5,14H2,1-2H3,(H,18,22)(H,19,21)(H,23,24)(H4,15,16,17)/p+1/t6-,7?,8+,9+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])[H])C([H])(O[H])C([H])([H])[H]
argarg[e]	Arginyl-Arginine	C12H28N8O3	2					InChI=1/C12H26N8O3/c13-7(3-1-5-18-11(14)15)9(21)20-8(10(22)23)4-2-6-19-12(16)17/h7-8H,1-6,13H2,(H,20,21)(H,22,23)(H4,14,15,18)(H4,16,17,19)/p+2/t7-,8+/s2	[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H]
argarglys[e]	Arginyl-Arginyl-Lysine	C18H41N10O4	3					InChI=1/C18H38N10O4/c19-8-2-1-6-13(16(31)32)28-15(30)12(7-4-10-26-18(23)24)27-14(29)11(20)5-3-9-25-17(21)22/h11-13H,1-10,19-20H2,(H,27,29)(H,28,30)(H,31,32)(H4,21,22,25)(H4,23,24,26)/p+3/t11-,12+,13-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H]
argargmet[e]	Arginyl-Arginyl-Metheonine	C17H37N9O4S	2					InChI=1/C17H35N9O4S/c1-31-9-6-12(15(29)30)26-14(28)11(5-3-8-24-17(21)22)25-13(27)10(18)4-2-7-23-16(19)20/h10-12H,2-9,18H2,1H3,(H,25,27)(H,26,28)(H,29,30)(H4,19,20,23)(H4,21,22,24)/p+2/t10-,11+,12-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H]
argcysgly[e]	Arginyl-Cystinyl-Glycine	C11H23N6O4S	1					InChI=1/C11H22N6O4S/c12-6(2-1-3-15-11(13)14)9(20)17-7(5-22)10(21)16-4-8(18)19/h6-7,22H,1-5,12H2,(H,16,21)(H,17,20)(H,18,19)(H4,13,14,15)/p+1/t6-,7+/s2	[H]OC(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])S[H]
argcysser[e]	Arginyl-Cystinyl-Serine	C12H25N6O5S	1					InChI=1/C12H24N6O5S/c13-6(2-1-3-16-12(14)15)9(20)18-8(5-24)10(21)17-7(4-19)11(22)23/h6-8,19,24H,1-5,13H2,(H,17,21)(H,18,20)(H,22,23)(H4,14,15,16)/p+1/t6-,7-,8+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])S[H])C([H])([H])O[H]
arggluglu[e]	Arginyl-Glutamyl-Glutamate	C16H27N6O8	-1					InChI=1/C16H28N6O8/c17-8(2-1-7-20-16(18)19)13(27)21-9(3-5-11(23)24)14(28)22-10(15(29)30)4-6-12(25)26/h8-10H,1-7,17H2,(H,21,27)(H,22,28)(H,23,24)(H,25,26)(H,29,30)(H4,18,19,20)/p-1/t8-,9+,10-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C([O-])=O
argglupro[e]	Arginyl-Glutamyl-Proline	C16H28N6O6	0					InChI=1/C16H28N6O6/c17-9(3-1-7-20-16(18)19)13(25)21-10(5-6-12(23)24)14(26)22-8-2-4-11(22)15(27)28/h9-11H,1-8,17H2,(H,21,25)(H,23,24)(H,27,28)(H4,18,19,20)/t9-,10+,11-/s2	[H]OC(=O)[C@]1([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C1([H])[H]
argglygly[e]	Arginyl-Glycyl-Glycine	C10H21N6O4	1					InChI=1/C10H20N6O4/c11-6(2-1-3-14-10(12)13)9(20)16-4-7(17)15-5-8(18)19/h6H,1-5,11H2,(H,15,17)(H,16,20)(H,18,19)(H4,12,13,14)/p+1/t6-/s2	[H]OC(=O)C([H])([H])N([H])C(=O)C([H])([H])N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H]
arghisthr[e]	Arginyl-Histidyl-Threonine	C16H29N8O5	1					InChI=1S/C16H28N8O5/c1-8(25)12(15(28)29)24-14(27)11(5-9-6-20-7-22-9)23-13(26)10(17)3-2-4-21-16(18)19/h6-8,10-12,25H,2-5,17H2,1H3,(H,20,22)(H,23,26)(H,24,27)(H,28,29)(H4,18,19,21)/t8-,10+,11+,12+/m1/s1	[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=N[H])N([H])[H])C([H])([H])C1=C([H])N=C([H])N1[H])[C@]([H])(O[H])C([H])([H])[H]
argleuphe[e]	Arginyl-Leucyl-Phenylalanine	C21H35N6O4	1					InChI=1/C21H34N6O4/c1-13(2)11-16(26-18(28)15(22)9-6-10-25-21(23)24)19(29)27-17(20(30)31)12-14-7-4-3-5-8-14/h3-5,7-8,13,15-17H,6,9-12,22H2,1-2H3,(H,26,28)(H,27,29)(H,30,31)(H4,23,24,25)/p+1/t15-,16+,17-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]
arglysasp[e]	Arginyl-Lysyl-Aspartate	C16H32N7O6	1					InChI=1/C16H31N7O6/c17-6-2-1-5-10(14(27)23-11(15(28)29)8-12(24)25)22-13(26)9(18)4-3-7-21-16(19)20/h9-11H,1-8,17-18H2,(H,22,26)(H,23,27)(H,24,25)(H,28,29)(H4,19,20,21)/p+1/t9-,10+,11-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C([H])([H])C([O-])=O
argphearg[e]	Arginyl-Phenylalanine-Arginine	C21H37N9O4	2					InChI=1/C21H35N9O4/c22-14(8-4-10-27-20(23)24)17(31)30-16(12-13-6-2-1-3-7-13)18(32)29-15(19(33)34)9-5-11-28-21(25)26/h1-3,6-7,14-16H,4-5,8-12,22H2,(H,29,32)(H,30,31)(H,33,34)(H4,23,24,27)(H4,25,26,28)/p+2/t14-,15-,16+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H]
argpromet[e]	Arginyl-Prolyl-Methionine	C16H31N6O4S	1					InChI=1/C16H30N6O4S/c1-27-9-6-11(15(25)26)21-13(23)12-5-3-8-22(12)14(24)10(17)4-2-7-20-16(18)19/h10-12H,2-9,17H2,1H3,(H,21,23)(H,25,26)(H4,18,19,20)/p+1/t10-,11-,12+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]1([H])N(C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H]
argprothr[e]	Arginyl-Prolyl-Threonine	C15H29N6O5	1					InChI=1/C15H28N6O5/c1-8(22)11(14(25)26)20-12(23)10-5-3-7-21(10)13(24)9(16)4-2-6-19-15(17)18/h8-11,22H,2-7,16H2,1H3,(H,20,23)(H,25,26)(H4,17,18,19)/p+1/t8-,9-,10?,11-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)C1([H])N(C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C([H])([H])C1([H])[H])[C@]([H])(O[H])C([H])([H])[H]
argserser[e]	Arginyl-Seryl-Serine	C12H25N6O6	1					InChI=1/C12H24N6O6/c13-6(2-1-3-16-12(14)15)9(21)17-7(4-19)10(22)18-8(5-20)11(23)24/h6-8,19-20H,1-5,13H2,(H,17,21)(H,18,22)(H,23,24)(H4,14,15,16)/p+1/t6-,7+,8-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])O[H])C([H])([H])O[H]
argtyrval[e]	Argtyrval	C20H33N6O5	1					InChI=1/C20H32N6O5/c1-11(2)16(19(30)31)26-18(29)15(10-12-5-7-13(27)8-6-12)25-17(28)14(21)4-3-9-24-20(22)23/h5-8,11,14-16,27H,3-4,9-10,21H2,1-2H3,(H,25,28)(H,26,29)(H,30,31)(H4,22,23,24)/p+1/t14-,15+,16-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H])C([H])(C([H])([H])[H])C([H])([H])[H]
argvalcys[e]	Arginyl-Valyl-Cysteine	C14H29N6O4S	1					InChI=1/C14H28N6O4S/c1-7(2)10(12(22)19-9(6-25)13(23)24)20-11(21)8(15)4-3-5-18-14(16)17/h7-10,25H,3-6,15H2,1-2H3,(H,19,22)(H,20,21)(H,23,24)(H4,16,17,18)/p+1/t8-,9-,10+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])S[H]
argvaltrp[e]	Arginyl-Valyl-Tryptophan	C22H34N7O4	1					InChI=1/C22H33N7O4/c1-12(2)18(29-19(30)15(23)7-5-9-26-22(24)25)20(31)28-17(21(32)33)10-13-11-27-16-8-4-3-6-14(13)16/h3-4,6,8,11-12,15,17-18,27H,5,7,9-10,23H2,1-2H3,(H,28,31)(H,29,30)(H,32,33)(H4,24,25,26)/p+1/t15-,17-,18+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12
asnasnarg[e]	Asparaginyl-Asparaginyl-Arginine	C14H27N8O6	1					InChI=1/C14H26N8O6/c15-6(4-9(16)23)11(25)22-8(5-10(17)24)12(26)21-7(13(27)28)2-1-3-20-14(18)19/h6-8H,1-5,15H2,(H2,16,23)(H2,17,24)(H,21,26)(H,22,25)(H,27,28)(H4,18,19,20)/p+1/t6-,7-,8+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H]
asncyscys[e]	Asparaginyl-Cysteinyl-Cysteine	C10H18N4O5S2	0					InChI=1S/C10H18N4O5S2/c11-4(1-7(12)15)8(16)13-5(2-20)9(17)14-6(3-21)10(18)19/h4-6,20-21H,1-3,11H2,(H2,12,15)(H,13,16)(H,14,17)(H,18,19)/t4-,5-,6-/m0/s1	[H]OC(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@@]([H])(N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])S[H])C([H])([H])S[H]
asnmetpro[e]	Asparaginyl-Methionyl-Proline	C14H24N4O5S	0					InChI=1/C14H24N4O5S/c1-24-6-4-9(17-12(20)8(15)7-11(16)19)13(21)18-5-2-3-10(18)14(22)23/h8-10H,2-7,15H2,1H3,(H2,16,19)(H,17,20)(H,22,23)/t8-,9+,10?/s2	[H]OC(=O)C1([H])N(C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]
asnpheasp[e]	Asparaginyl-Phenylalanyl-Aspartate	C17H21N4O7	-1					InChI=1/C17H22N4O7/c18-10(7-13(19)22)15(25)20-11(6-9-4-2-1-3-5-9)16(26)21-12(17(27)28)8-14(23)24/h1-5,10-12H,6-8,18H2,(H2,19,22)(H,20,25)(H,21,26)(H,23,24)(H,27,28)/p-1/t10-,11+,12-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C([O-])=O
asnphecys[e]	Asparaginyl-Phenylalanyl-Cysteine	C16H22N4O5S	0					InChI=1/C16H22N4O5S/c17-10(7-13(18)21)14(22)19-11(6-9-4-2-1-3-5-9)15(23)20-12(8-26)16(24)25/h1-5,10-12,26H,6-8,17H2,(H2,18,21)(H,19,22)(H,20,23)(H,24,25)/t10-,11+,12-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])S[H]
asntyrgly[e]	Asparaginyl-Tyrosyl-Glycine	C15H20N4O6	0					InChI=1/C15H20N4O6/c16-10(6-12(17)21)14(24)19-11(15(25)18-7-13(22)23)5-8-1-3-9(20)4-2-8/h1-4,10-11,20H,5-7,16H2,(H2,17,21)(H,18,25)(H,19,24)(H,22,23)/t10-,11+/s2	[H]OC(=O)C([H])([H])N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H]
asntyrphe[e]	Asparaginyl-Tyrosyl-Phenylalanine	C22H26N4O6	0					InChI=1/C22H26N4O6/c23-16(12-19(24)28)20(29)25-17(10-14-6-8-15(27)9-7-14)21(30)26-18(22(31)32)11-13-4-2-1-3-5-13/h1-9,16-18,27H,10-12,23H2,(H2,24,28)(H,25,29)(H,26,30)(H,31,32)/t16-,17+,18-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H]
asntyrthr[e]	Asparaginyl-Tyrosyl-Threonine	C17H24N4O7	0					InChI=1/C17H24N4O7/c1-8(22)14(17(27)28)21-16(26)12(6-9-2-4-10(23)5-3-9)20-15(25)11(18)7-13(19)24/h2-5,8,11-12,14,22-23H,6-7,18H2,1H3,(H2,19,24)(H,20,25)(H,21,26)(H,27,28)/t8-,11+,12-,14+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C(=O)N([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H])[C@@]([H])(O[H])C([H])([H])[H]
aspalaarg[e]	Asparaginyl-Alanyl-Arginine	C13H24N6O6	0					InChI=1/C13H24N6O6/c1-6(18-11(23)7(14)5-9(20)21)10(22)19-8(12(24)25)3-2-4-17-13(15)16/h6-8H,2-5,14H2,1H3,(H,18,23)(H,19,22)(H,20,21)(H,24,25)(H4,15,16,17)/t6-,7+,8+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([O-])=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])C(N([H])[H])=[N+]([H])[H]
aspasnglu[e]	Aspartyl-Asparaginyl-Glutamate	C13H18N4O9	-2					InChI=1/C13H20N4O9/c14-5(3-10(21)22)11(23)17-7(4-8(15)18)12(24)16-6(13(25)26)1-2-9(19)20/h5-7H,1-4,14H2,(H2,15,18)(H,16,24)(H,17,23)(H,19,20)(H,21,22)(H,25,26)/p-2/t5-,6-,7+/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([O-])=O)C([H])([H])C(=O)N([H])[H])C([H])([H])C([H])([H])C([O-])=O
aspglu[e]	Aspartyl-Glutamate	C9H12N2O7	-2					InChI=1/C9H14N2O7/c10-4(3-7(14)15)8(16)11-5(9(17)18)1-2-6(12)13/h4-5H,1-3,10H2,(H,11,16)(H,12,13)(H,14,15)(H,17,18)/p-2/t4-,5?/s2	[H]OC(=O)C([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C([O-])=O
aspglupro[e]	Aspartyl-Glutamyl-Proline	C14H19N3O8	-2					InChI=1/C14H21N3O8/c15-7(6-11(20)21)12(22)16-8(3-4-10(18)19)13(23)17-5-1-2-9(17)14(24)25/h7-9H,1-6,15H2,(H,16,22)(H,18,19)(H,20,21)(H,24,25)/p-2/t7-,8?,9?/s2	[H]OC(=O)C1([H])N(C(=O)C([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C1([H])[H]
aspglutrp[e]	Aspartyl-Glutamyl-Tryptophan	C20H22N4O8	-2					InChI=1/C20H24N4O8/c21-12(8-17(27)28)18(29)23-14(5-6-16(25)26)19(30)24-15(20(31)32)7-10-9-22-13-4-2-1-3-11(10)13/h1-4,9,12,14-15,22H,5-8,21H2,(H,23,29)(H,24,30)(H,25,26)(H,27,28)(H,31,32)/p-2/t12-,14+,15-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C1=C([H])N([H])C2=C1C([H])=C([H])C([H])=C2[H]
asphiscys[e]	Aspartyl-Histidyl-Cysteine	C13H18N5O6S	-1					InChI=1/C13H19N5O6S/c14-7(2-10(19)20)11(21)17-8(1-6-3-15-5-16-6)12(22)18-9(4-25)13(23)24/h3,5,7-9,25H,1-2,4,14H2,(H,15,16)(H,17,21)(H,18,22)(H,19,20)(H,23,24)/p-1/t7-,8+,9-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([O-])=O)C([H])([H])C1=C([H])N([H])C([H])=N1)C([H])([H])S[H]
asphispro[e]	Aspartyl-Histidyl-Proline	C15H20N5O6	-1					InChI=1/C15H21N5O6/c16-9(5-12(21)22)13(23)19-10(4-8-6-17-7-18-8)14(24)20-3-1-2-11(20)15(25)26/h6-7,9-11H,1-5,16H2,(H,17,18)(H,19,23)(H,21,22)(H,25,26)/p-1/t9-,10+,11+/s2	[H]N(C(=O)[C@]([H])([N+]([H])([H])[H])C([H])([H])C([O-])=O)[C@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([O-])=O)C([H])([H])C1=C([H])N([H])C([H])=N1
asplysglu[e]	Aspartyl-Lysyl-Glutamate	C15H25N4O8	-1					InChI=1/C15H26N4O8/c16-6-2-1-3-9(18-13(24)8(17)7-12(22)23)14(25)19-10(15(26)27)4-5-11(20)21/h8-10H,1-7,16-17H2,(H,18,24)(H,19,25)(H,20,21)(H,22,23)(H,26,27)/p-1/t8-,9+,10-/s2	[H]OC(=O)[C@]([H])(N([H])C(=O)[C@@]([H])(N([H])C(=O)[C@]([H])(N([H])[H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])[H])C([H])([H])C([H])([H])C([O-])=O
